post_created,post_text,user_id,mh_category,mh_confidence,mh_matched_keywords,subject_category,subject_confidence,subject_details,sentiment,date,year,month,day,hour,weekday,cleaned_text,tokens,processed_text,sentiment_category,sentiment_label,sentiment_score
2021-01-31 02:36:59+00:00,"______
#polrestabandung #tmcpolrestabandung #bandung #jawabarat #indonesia #polisi #polri #polrestabandungmantap #pameungpeukbanjaran #ppkm #jabar #infojabar #kabupatenbandung #seputarjabar #infobanjaran #pameungpeukbandung https://t.co/LO6ZzN9IpR",polsek_pmpk_bdg,suicide,medium,,REMAJA,MEDIUM,Indicators: pr,1,2021-01-31,2021,1,31,2,6,polrestabandung tmcpolrestabandung bandung jawabarat indonesia polisi polri polrestabandungmantap pameungpeukbanjaran ppkm jabar infojabar kabupatenbandung seputarjabar infobanjaran pameungpeukbandung,"['polrestabandung', 'tmcpolrestabandung', 'bandung', 'jawabarat', 'indonesia', 'polisi', 'polri', 'polrestabandungmantap', 'pameungpeukbanjaran', 'ppkm', 'jabar', 'infojabar', 'kabupatenbandung', 'seputarjabar', 'infobanjaran', 'pameungpeukbandung']",polrestabandung tmcpolrestabandung bandung jawabarat indonesia polisi polri polrestabandungmantap pameungpeukbanjaran ppkm jabar infojabar kabupatenbandung seputarjabar infobanjaran pameungpeukbandung,Positif,positive,1.0
2021-08-27 22:37:10+00:00,Tetep kawal barisan #PPKM Para Penunggu Kylian Mbappe,Rama_dhan24,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",0,2021-08-27,2021,8,27,22,4,tetep kawal barisan ppkm para penunggu kylian mbappe,"['tetep', 'kawal', 'barisan', 'ppkm', 'para', 'penunggu', 'kylian', 'mbappe']",tetep kawal barisan ppkm para penunggu kylian mbappe,Netral,neutral,1.0
2021-07-27 05:47:21+00:00,"Kades Adakan Hajatan Saat PPKM Darurat Didenda Rp 48 Ribu https://t.co/npGihjfBjT 
#kades #viralkak #ppkm",viralkak,therapy,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-27,2021,7,27,5,1,kades adakan hajatan saat ppkm darurat didenda rp ribu kades viralkak ppkm,"['kades', 'adakan', 'hajatan', 'saat', 'ppkm', 'darurat', 'didenda', 'ribu', 'kades', 'viralkak', 'ppkm']",kades adakan hajatan saat ppkm darurat didenda ribu kades viralkak ppkm,Positif,positive,1.0
2021-11-11 03:24:13+00:00,"PENYEKATAN JALUR 3 PILAR KOTA PASURUAN

Penyekatan Jalur di wilayah hukum Polres Pasuruan Kota bertujuan untuk mencegah penyebaran Covid-19 dan mengurangi mobilitas masyarakat.

#polripresisi #presisi #jawatimurbangkit #jogopaskot #lawancovid19 #protokolkesehatan #ppkm https://t.co/c04hGUdlAl",respaskot11,therapy,medium,,DEWASA,MEDIUM,"Indicators: toko,masyarakat",1,2021-11-11,2021,11,11,3,3,penyekatan jalur pilar kota pasuruan penyekatan jalur di wilayah hukum polres pasuruan kota bertujuan untuk mencegah penyebaran covid dan mengurangi mobilitas masyarakat polripresisi presisi jawatimurbangkit jogopaskot lawancovid protokolkesehatan ppkm,"['penyekatan', 'jalur', 'pilar', 'kota', 'pasuruan', 'penyekatan', 'jalur', 'wilayah', 'hukum', 'polres', 'pasuruan', 'kota', 'bertujuan', 'untuk', 'mencegah', 'penyebaran', 'covid', 'dan', 'mengurangi', 'mobilitas', 'masyarakat', 'polripresisi', 'presisi', 'jawatimurbangkit', 'jogopaskot', 'lawancovid', 'protokolkesehatan', 'ppkm']",penyekatan jalur pilar kota pasuruan penyekatan jalur wilayah hukum polres pasuruan kota bertujuan untuk mencegah penyebaran covid dan mengurangi mobilitas masyarakat polripresisi presisi jawatimurbangkit jogopaskot lawancovid protokolkesehatan ppkm,Positif,positive,1.0
2021-07-19 06:34:01+00:00,@anteraja_id @100rb Bahagia aja kalo paket d d kirim @anteraja_id karna cepat dan terjamin barang sampai walau lagi #PPKM  tapi tetep lancar 😍 sukses selalu,Agniama_,depression,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",0,2021-07-19,2021,7,19,6,0,bahagia aja kalo paket d d kirim karna cepat dan terjamin barang sampai walau lagi ppkm tapi tetep lancar sukses selalu,"['bahagia', 'aja', 'kalo', 'paket', 'kirim', 'karna', 'cepat', 'dan', 'terjamin', 'barang', 'sampai', 'walau', 'lagi', 'ppkm', 'tapi', 'tetep', 'lancar', 'sukses', 'selalu']",bahagia aja kalo paket kirim karna cepat dan terjamin barang sampai walau lagi ppkm tapi tetep lancar sukses selalu,Netral,neutral,1.0
2021-07-12 15:40:55+00:00,GoodNight and sweet dreams #ppkm #firstday,TaniaJoviana,ptsd,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",0,2021-07-12,2021,7,12,15,0,goodnight and sweet dreams ppkm firstday,"['goodnight', 'sweet', 'dreams', 'ppkm', 'firstday']",goodnight sweet dreams ppkm firstday,Netral,neutral,1.0
2021-11-29 01:26:48+00:00,"#اندونيسيا 🇮🇩
*حذرًا من المتحورالجديد لفيروس كورونا (#أوميكرون)

*فرضت الحكومة قيودًا على دخول المسافرين الدوليين إلى إندونيسيا🔥

#جاكرتا #السعودية #الصحة #كوفيد_19 #بونشاك #بالي #موسم_الرياض
#Indonesia #Jakarta #jokowi #ppkm #Vaksin #Omicron #bali #RiyadhSeason #المتحور_الجديد https://t.co/eZpfMe7gbr",hamedo8877,therapy,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-11-29,2021,11,29,1,0,indonesia jakarta jokowi ppkm vaksin omicron bali riyadhseason,"['indonesia', 'jakarta', 'jokowi', 'ppkm', 'vaksin', 'omicron', 'bali', 'riyadhseason']",indonesia jakarta jokowi ppkm vaksin omicron bali riyadhseason,Positif,positive,1.0
2021-08-09 14:54:39+00:00,"Salam hormaat sehormat hormatnya untuk seluruh relawan covid dan tenaga kesehatan. Tabik... 

#PPKM",Boojes5,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",0,2021-08-09,2021,8,9,14,0,salam hormaat sehormat hormatnya untuk seluruh relawan covid dan tenaga kesehatan tabik ppkm,"['salam', 'hormaat', 'sehormat', 'hormatnya', 'untuk', 'seluruh', 'relawan', 'covid', 'dan', 'tenaga', 'kesehatan', 'tabik', 'ppkm']",salam hormaat sehormat hormatnya untuk seluruh relawan covid dan tenaga kesehatan tabik ppkm,Netral,neutral,1.0
2021-08-11 01:00:36+00:00,#PPKM https://t.co/AFu0uDJEcQ,fbrrrnnnn,therapy,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-08-11,2021,8,11,1,2,ppkm,['ppkm'],ppkm,Positif,positive,1.0
2021-08-28 11:43:00+00:00,"Pemerintah wanti wanti perusahaan esensial tetap bisa patuhi Protokol Kesehatan meskipun aturan PPKM saat ini sudah mulai dilonggarkan.
#PPKM
@KemnakerRI
https://t.co/WL1a5v0pgg",holopiscom,therapy,medium,,DEWASA,HIGH,"Indicators: toko,pemerintah,aturan",1,2021-08-28,2021,8,28,11,5,pemerintah wanti wanti perusahaan esensial tetap bisa patuhi protokol kesehatan meskipun aturan ppkm saat ini sudah mulai dilonggarkan ppkm,"['pemerintah', 'wanti', 'wanti', 'perusahaan', 'esensial', 'tetap', 'bisa', 'patuhi', 'protokol', 'kesehatan', 'meskipun', 'aturan', 'ppkm', 'saat', 'ini', 'sudah', 'mulai', 'dilonggarkan', 'ppkm']",pemerintah wanti wanti perusahaan esensial tetap bisa patuhi protokol kesehatan meskipun aturan ppkm saat ini sudah mulai dilonggarkan ppkm,Positif,positive,1.0
2021-08-08 01:35:20+00:00,"@majorcraftjoe @tempodotco #PPKM  ❓

😄😆🤣🤪
😷

https://t.co/UZsoT11qW8",Heine_Nababan,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-08-08,2021,8,8,1,6,ppkm,['ppkm'],ppkm,Positif,positive,1.0
2021-11-22 03:40:06+00:00,"Himbauan Prokes kepada Masyarakat di wilayah hukum Polres Pasuruan Kota bertujuan untuk mencegah penyebaran Covid-19 dan mengurangi mobilitas masyarakat.

#polripresisi #presisi #jawatimurbangkit #jogopaskot #lawancovid19 #protokolkesehatan #ppkm https://t.co/9LB7xP8VfT",respaskot11,therapy,medium,,DEWASA,HIGH,"Indicators: toko,masyarakat,prokes",1,2021-11-22,2021,11,22,3,0,himbauan prokes kepada masyarakat di wilayah hukum polres pasuruan kota bertujuan untuk mencegah penyebaran covid dan mengurangi mobilitas masyarakat polripresisi presisi jawatimurbangkit jogopaskot lawancovid protokolkesehatan ppkm,"['himbauan', 'prokes', 'kepada', 'masyarakat', 'wilayah', 'hukum', 'polres', 'pasuruan', 'kota', 'bertujuan', 'untuk', 'mencegah', 'penyebaran', 'covid', 'dan', 'mengurangi', 'mobilitas', 'masyarakat', 'polripresisi', 'presisi', 'jawatimurbangkit', 'jogopaskot', 'lawancovid', 'protokolkesehatan', 'ppkm']",himbauan prokes kepada masyarakat wilayah hukum polres pasuruan kota bertujuan untuk mencegah penyebaran covid dan mengurangi mobilitas masyarakat polripresisi presisi jawatimurbangkit jogopaskot lawancovid protokolkesehatan ppkm,Positif,positive,1.0
2021-07-11 11:10:22+00:00,#hayuatuhsholatmagrib #ppkm,madulatisha,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-11,2021,7,11,11,6,hayuatuhsholatmagrib ppkm,"['hayuatuhsholatmagrib', 'ppkm']",hayuatuhsholatmagrib ppkm,Positif,positive,1.0
2021-08-24 11:11:05+00:00,"Kmrn menjelang pengumuman perpanjangan PPKM kasus +9rb-an..
Sekarang setelah #PPKM diperpanjang kasus baru malah naik jd 19rb😌
Masyarakat jenuh mgkn https://t.co/m9Re2nxXjW",yanpanjie,stress,medium,jenuh,DEWASA,MEDIUM,Indicators: masyarakat,2,2021-08-24,2021,8,24,11,1,kmrn menjelang pengumuman perpanjangan ppkm kasus rban sekarang setelah ppkm diperpanjang kasus baru malah naik jd rb masyarakat jenuh mgkn,"['kmrn', 'menjelang', 'pengumuman', 'perpanjangan', 'ppkm', 'kasus', 'rban', 'sekarang', 'setelah', 'ppkm', 'diperpanjang', 'kasus', 'baru', 'malah', 'naik', 'masyarakat', 'jenuh', 'mgkn']",kmrn menjelang pengumuman perpanjangan ppkm kasus rban sekarang setelah ppkm diperpanjang kasus baru malah naik masyarakat jenuh mgkn,Negatif,negative,1.0
2021-07-05 06:56:36+00:00,PPKM : Pernah Patah Ketika Mencintaimu 🦦 #PPKM #PPKMDarurat,agustiana_dara,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-05,2021,7,5,6,0,ppkm pernah patah ketika mencintaimu ppkm ppkmdarurat,"['ppkm', 'pernah', 'patah', 'ketika', 'mencintaimu', 'ppkm', 'ppkmdarurat']",ppkm pernah patah ketika mencintaimu ppkm ppkmdarurat,Positif,positive,1.0
2021-07-26 01:54:13+00:00,"Dino bucin bener gak sih? 
With my boyfriend #KimTaehyung 

#TAEHYUNG #BTS #PPKM #PPKMLevel4 https://t.co/RmQtwJ5cuF",KimYuna77829780,suicide,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-26,2021,7,26,1,0,dino bucin bener gak sih with my boyfriend kimtaehyung taehyung bts ppkm ppkmlevel,"['dino', 'bucin', 'bener', 'gak', 'sih', 'boyfriend', 'kimtaehyung', 'taehyung', 'bts', 'ppkm', 'ppkmlevel']",dino bucin bener gak sih boyfriend kimtaehyung taehyung bts ppkm ppkmlevel,Positif,positive,1.0
2021-08-03 05:23:37+00:00,#PPKM https://t.co/r60oVgFD3G,m00n9ol,therapy,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-08-03,2021,8,3,5,1,ppkm,['ppkm'],ppkm,Positif,positive,1.0
2021-07-21 12:49:43+00:00,#PPKM #PPKMDarurat #Covid19 https://t.co/MAkugRDNkH,inilahdotcom,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-21,2021,7,21,12,2,ppkm ppkmdarurat covid,"['ppkm', 'ppkmdarurat', 'covid']",ppkm ppkmdarurat covid,Positif,positive,1.0
2021-07-31 03:55:05+00:00,"PPKM 1 BULAN ku kira dapat bantuan ternyata cuma dapat semangat dan peringatan.
Gimana ni pak @jokowi 
#PPKM Lockdown #SinergiPercepatVaksinasi #JagaPDKawalDemokrasi",AjinomotoKunti,depression,medium,,DEWASA,MEDIUM,"Indicators: bantuan,vaksinasi",2,2021-07-31,2021,7,31,3,5,ppkm bulan ku kira dapat bantuan ternyata cuma dapat semangat dan peringatan gimana ni pak ppkm lockdown sinergipercepatvaksinasi jagapdkawaldemokrasi,"['ppkm', 'bulan', 'kira', 'dapat', 'bantuan', 'ternyata', 'cuma', 'dapat', 'semangat', 'dan', 'peringatan', 'gimana', 'pak', 'ppkm', 'lockdown', 'sinergipercepatvaksinasi', 'jagapdkawaldemokrasi']",ppkm bulan kira dapat bantuan ternyata cuma dapat semangat dan peringatan gimana pak ppkm lockdown sinergipercepatvaksinasi jagapdkawaldemokrasi,Negatif,negative,1.0
2021-08-09 08:11:27+00:00,"Yuk buruan serbu voucher Deals @sayurbox di aplikasi Cashbac. Cus promonya langsung di aplikasi Cashbac ya 

#Deals #promo #voucher #ppkm #dirumahaja https://t.co/INrIIrxqkY",cashbacapp,suicide,medium,,REMAJA,MEDIUM,Indicators: pr,1,2021-08-09,2021,8,9,8,0,yuk buruan serbu voucher deals di aplikasi cashbac cus promonya langsung di aplikasi cashbac ya deals promo voucher ppkm dirumahaja,"['yuk', 'buruan', 'serbu', 'voucher', 'deals', 'aplikasi', 'cashbac', 'cus', 'promonya', 'langsung', 'aplikasi', 'cashbac', 'deals', 'promo', 'voucher', 'ppkm', 'dirumahaja']",yuk buruan serbu voucher deals aplikasi cashbac cus promonya langsung aplikasi cashbac deals promo voucher ppkm dirumahaja,Positif,positive,1.0
2021-07-10 09:41:32+00:00,#PPKM Pengen Peluk Kamu Melulu https://t.co/SRI68pLZte,panggilakumamih,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",2,2021-07-10,2021,7,10,9,5,ppkm pengen peluk kamu melulu,"['ppkm', 'pengen', 'peluk', 'kamu', 'melulu']",ppkm pengen peluk kamu melulu,Negatif,negative,1.0
2021-09-29 05:00:01+00:00,"Indonesia Berhasil Tekan Penularan Covid-19 Berkat PPKM Plus

Baca Selengkapnya Disini!
https://t.co/VN6C22407L

#Viruscorona #ppkm #beritaterkini",matamilenialID,suicide,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-09-29,2021,9,29,5,2,indonesia berhasil tekan penularan covid berkat ppkm plus baca selengkapnya disini viruscorona ppkm beritaterkini,"['indonesia', 'berhasil', 'tekan', 'penularan', 'covid', 'berkat', 'ppkm', 'plus', 'baca', 'selengkapnya', 'disini', 'viruscorona', 'ppkm', 'beritaterkini']",indonesia berhasil tekan penularan covid berkat ppkm plus baca selengkapnya disini viruscorona ppkm beritaterkini,Positif,positive,1.0
2021-07-25 04:00:23+00:00,"Nilai Kasus Baru Alami Penurunan, Luhut Binsar Pandjaitan: Bahan Evaluasi Level PPKM
#PPKMDarurat #PPKM #luhutbinsarpandjaitan #COVID19 #coronavirus #Corona 
https://t.co/LylhQOUiGW",pikiran_rakyat,therapy,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-25,2021,7,25,4,6,nilai kasus baru alami penurunan luhut binsar pandjaitan bahan evaluasi level ppkm ppkmdarurat ppkm luhutbinsarpandjaitan covid coronavirus corona,"['nilai', 'kasus', 'baru', 'alami', 'penurunan', 'luhut', 'binsar', 'pandjaitan', 'bahan', 'evaluasi', 'level', 'ppkm', 'ppkmdarurat', 'ppkm', 'luhutbinsarpandjaitan', 'covid', 'coronavirus', 'corona']",nilai kasus baru alami penurunan luhut binsar pandjaitan bahan evaluasi level ppkm ppkmdarurat ppkm luhutbinsarpandjaitan covid coronavirus corona,Positif,positive,1.0
2021-07-04 15:21:31+00:00,PPKM --&gt; Punya Pacar Kurang Macho #TaatPPKMDarurat #PPKM,bimokonig,ptsd,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",2,2021-07-04,2021,7,4,15,6,ppkm gt punya pacar kurang macho taatppkmdarurat ppkm,"['ppkm', 'punya', 'pacar', 'kurang', 'macho', 'taatppkmdarurat', 'ppkm']",ppkm punya pacar kurang macho taatppkmdarurat ppkm,Negatif,negative,1.0
2021-07-20 14:20:42+00:00,https://t.co/3zchFE0F05 #PPKM #Jokowi,widhiholic,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-20,2021,7,20,14,1,ppkm jokowi,"['ppkm', 'jokowi']",ppkm jokowi,Positif,positive,1.0
2022-02-18 14:07:02+00:00,"Ketahui informasi pembagian #PPKM di wilayah Jabar berdasarkan level 3, 2 dan 1 di #PikoData https://t.co/GoZIJ3dqq1",pikobar_jabar,suicide,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2022-02-18,2022,2,18,14,4,ketahui informasi pembagian ppkm di wilayah jabar berdasarkan level dan di pikodata,"['ketahui', 'informasi', 'pembagian', 'ppkm', 'wilayah', 'jabar', 'berdasarkan', 'level', 'dan', 'pikodata']",ketahui informasi pembagian ppkm wilayah jabar berdasarkan level dan pikodata,Positif,positive,1.0
2021-07-14 11:35:36+00:00,"apakah negri ini sedang baik baik saja terutama jawa bali?
kenapa bentuk suatu protes di layani seperti pelaku kriminal 

#PPKM",ArwienTmb,stress,medium,,REMAJA,MEDIUM,Indicators: pr,2,2021-07-14,2021,7,14,11,2,apakah negri ini sedang baik baik saja terutama jawa bali kenapa bentuk suatu protes di layani seperti pelaku kriminal ppkm,"['apakah', 'negri', 'ini', 'sedang', 'baik', 'baik', 'saja', 'terutama', 'jawa', 'bali', 'kenapa', 'bentuk', 'suatu', 'protes', 'layani', 'seperti', 'pelaku', 'kriminal', 'ppkm']",apakah negri ini sedang baik baik saja terutama jawa bali kenapa bentuk suatu protes layani seperti pelaku kriminal ppkm,Negatif,negative,1.0
2021-09-06 12:53:16+00:00,@LekMarteg Negara rusak jika elite PKS &lt; partai keadilan sejahtera &gt; berkuasa ? #HukumPerusakMasjidAhmadiyah #PPKM https://t.co/XvpAacjNUi,Mimin_Jelita,therapy,medium,,DEWASA,MEDIUM,Indicators: negara,2,2021-09-06,2021,9,6,12,0,negara rusak jika elite pks lt partai keadilan sejahtera gt berkuasa hukumperusakmasjidahmadiyah ppkm,"['negara', 'rusak', 'jika', 'elite', 'pks', 'partai', 'keadilan', 'sejahtera', 'berkuasa', 'hukumperusakmasjidahmadiyah', 'ppkm']",negara rusak jika elite pks partai keadilan sejahtera berkuasa hukumperusakmasjidahmadiyah ppkm,Negatif,negative,1.0
2021-08-16 14:28:40+00:00,"#PPKM diperpanjang 1 minngu lagi
Kapankah berakhir #ppkmdaruratberhasil ?",AntonPr12594871,depression,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-08-16,2021,8,16,14,0,ppkm diperpanjang minngu lagi kapankah berakhir ppkmdaruratberhasil,"['ppkm', 'diperpanjang', 'minngu', 'lagi', 'kapankah', 'berakhir', 'ppkmdaruratberhasil']",ppkm diperpanjang minngu lagi kapankah berakhir ppkmdaruratberhasil,Positif,positive,1.0
2021-10-11 02:38:47+00:00,"Yuk kita cari tahu selengkapnya di https://t.co/DLJzU0NikN

#airbersih #jakarta #pemerintah #pandemi #ibukota #kebutuhanairbersih #indonesia #lingkungan #ppkm #lpmindustria",LPMIndustria,suicide,medium,,DEWASA,MEDIUM,Indicators: pemerintah,1,2021-10-11,2021,10,11,2,0,yuk kita cari tahu selengkapnya di airbersih jakarta pemerintah pandemi ibukota kebutuhanairbersih indonesia lingkungan ppkm lpmindustria,"['yuk', 'kita', 'cari', 'tahu', 'selengkapnya', 'airbersih', 'jakarta', 'pemerintah', 'pandemi', 'ibukota', 'kebutuhanairbersih', 'indonesia', 'lingkungan', 'ppkm', 'lpmindustria']",yuk kita cari tahu selengkapnya airbersih jakarta pemerintah pandemi ibukota kebutuhanairbersih indonesia lingkungan ppkm lpmindustria,Positif,positive,1.0
2021-07-20 08:56:16+00:00,@bangZhack86 Panjang Perkasa Keras Milikmu #PPKM,Purwantosastro4,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",0,2021-07-20,2021,7,20,8,1,panjang perkasa keras milikmu ppkm,"['panjang', 'perkasa', 'keras', 'milikmu', 'ppkm']",panjang perkasa keras milikmu ppkm,Netral,neutral,1.0
2021-07-26 08:00:19+00:00,#COVID19 #Covid_19 #PPKM #PPKMSolusiBaikLawanCovid #PPKMDaruratBerdampakBaik #PPKMDarurat #PPKMSengsarakanRakyat #PpkmDiperpanjang #ppkmdaruratlawancovid #ppkmdaruratakhiricovid #BeritaTerkini #berita #Viral #viralTiktok #viral2021 #viralindonesia #news https://t.co/t76CtTPv0z,tribunpontianak,suicide,medium,,DEWASA,MEDIUM,Indicators: rakyat,1,2021-07-26,2021,7,26,8,0,covid covid ppkm ppkmsolusibaiklawancovid ppkmdaruratberdampakbaik ppkmdarurat ppkmsengsarakanrakyat ppkmdiperpanjang ppkmdaruratlawancovid ppkmdaruratakhiricovid beritaterkini berita viral viraltiktok viral viralindonesia news,"['covid', 'covid', 'ppkm', 'ppkmsolusibaiklawancovid', 'ppkmdaruratberdampakbaik', 'ppkmdarurat', 'ppkmsengsarakanrakyat', 'ppkmdiperpanjang', 'ppkmdaruratlawancovid', 'ppkmdaruratakhiricovid', 'beritaterkini', 'berita', 'viral', 'viraltiktok', 'viral', 'viralindonesia', 'news']",covid covid ppkm ppkmsolusibaiklawancovid ppkmdaruratberdampakbaik ppkmdarurat ppkmsengsarakanrakyat ppkmdiperpanjang ppkmdaruratlawancovid ppkmdaruratakhiricovid beritaterkini berita viral viraltiktok viral viralindonesia news,Positif,positive,1.0
2021-07-14 01:35:02+00:00,"FUWA FUWA Promo PPKM 
Harga Spesial Mulai Dari Rp 80.000,  
untuk Take Away dan Delivery mulai tanggal 05-20 Juli 2021

untuk info promo selengkapnya
https://t.co/7ETH3fmAIT

#fuwafuwa #promo #diskon #infopromo #pakethemat #ppkm https://t.co/aOp6fSdr7O",katalogpromosi,therapy,medium,,REMAJA,MEDIUM,Indicators: pr,1,2021-07-14,2021,7,14,1,2,fuwa fuwa promo ppkm harga spesial mulai dari rp untuk take away dan delivery mulai tanggal juli untuk info promo selengkapnya fuwafuwa promo diskon infopromo pakethemat ppkm,"['fuwa', 'fuwa', 'promo', 'ppkm', 'harga', 'spesial', 'mulai', 'dari', 'untuk', 'take', 'away', 'dan', 'delivery', 'mulai', 'tanggal', 'juli', 'untuk', 'info', 'promo', 'selengkapnya', 'fuwafuwa', 'promo', 'diskon', 'infopromo', 'pakethemat', 'ppkm']",fuwa fuwa promo ppkm harga spesial mulai dari untuk take away dan delivery mulai tanggal juli untuk info promo selengkapnya fuwafuwa promo diskon infopromo pakethemat ppkm,Positif,positive,1.0
2021-07-08 23:01:49+00:00,"#MundurAjaPakde 
#PPKM 
#PakPresidenKapanMundur https://t.co/LBol3uu56b",dedentomek,schizophrenia,medium,,REMAJA,MEDIUM,Indicators: pr,1,2021-07-08,2021,7,8,23,3,mundurajapakde ppkm pakpresidenkapanmundur,"['mundurajapakde', 'ppkm', 'pakpresidenkapanmundur']",mundurajapakde ppkm pakpresidenkapanmundur,Positif,positive,1.0
2021-09-08 09:07:25+00:00,"#PPKM versi gw nih! ga bakalan bosen karena gw pakai @smartfrenworld Gokil MAX. anti lelet &amp; bisa diapakai 24jam di semua aplikasi. masak jadi mudah 🥰 #KuyBisa #IniBaruGokil 

#Rejekiwow #RejekiDepanMata https://t.co/CPM7rrzUUA",BSChristy1,suicide,medium,,DEWASA,MEDIUM,Indicators: masak,0,2021-09-08,2021,9,8,9,2,ppkm versi gw nih ga bakalan bosen karena gw pakai gokil max anti lelet amp bisa diapakai jam di semua aplikasi masak jadi mudah kuybisa inibarugokil rejekiwow rejekidepanmata,"['ppkm', 'versi', 'nih', 'bakalan', 'bosen', 'karena', 'pakai', 'gokil', 'max', 'anti', 'lelet', 'amp', 'bisa', 'diapakai', 'jam', 'semua', 'aplikasi', 'masak', 'jadi', 'mudah', 'kuybisa', 'inibarugokil', 'rejekiwow', 'rejekidepanmata']",ppkm versi nih bakalan bosen karena pakai gokil max anti lelet amp bisa diapakai jam semua aplikasi masak jadi mudah kuybisa inibarugokil rejekiwow rejekidepanmata,Netral,neutral,1.0
2021-09-20 20:51:35+00:00,"PENYEKATAN JALUR 3 PILAR KOTA PASURUAN

Penyekatan Jalur di wilayah hukum Polres Pasuruan Kota bertujuan untuk mencegah penyebaran Covid-19 dan mengurangi mobilitas masyarakat.

#polripresisi #presisi #jawatimurbangkit #jogopaskot #lawancovid19 #protokolkesehatan #ppkm https://t.co/win1EH3Ffw",respaskot11,therapy,medium,,DEWASA,MEDIUM,"Indicators: toko,masyarakat",1,2021-09-20,2021,9,20,20,0,penyekatan jalur pilar kota pasuruan penyekatan jalur di wilayah hukum polres pasuruan kota bertujuan untuk mencegah penyebaran covid dan mengurangi mobilitas masyarakat polripresisi presisi jawatimurbangkit jogopaskot lawancovid protokolkesehatan ppkm,"['penyekatan', 'jalur', 'pilar', 'kota', 'pasuruan', 'penyekatan', 'jalur', 'wilayah', 'hukum', 'polres', 'pasuruan', 'kota', 'bertujuan', 'untuk', 'mencegah', 'penyebaran', 'covid', 'dan', 'mengurangi', 'mobilitas', 'masyarakat', 'polripresisi', 'presisi', 'jawatimurbangkit', 'jogopaskot', 'lawancovid', 'protokolkesehatan', 'ppkm']",penyekatan jalur pilar kota pasuruan penyekatan jalur wilayah hukum polres pasuruan kota bertujuan untuk mencegah penyebaran covid dan mengurangi mobilitas masyarakat polripresisi presisi jawatimurbangkit jogopaskot lawancovid protokolkesehatan ppkm,Positif,positive,1.0
